1.000000000000000000e+00
9.999977946281433105e-01
9.999954700469970703e-01
9.999931454658508301e-01
9.999907016754150391e-01
9.999881982803344727e-01
9.999856352806091309e-01
9.999829530715942383e-01
9.999802112579345703e-01
9.999774098396301270e-01
9.999745488166809082e-01
9.999715685844421387e-01
9.999684691429138184e-01
9.999653100967407227e-01
9.999620914459228516e-01
9.999587535858154297e-01
9.999552965164184570e-01
9.999517798423767090e-01
9.999481439590454102e-01
9.999443292617797852e-01
9.999405145645141602e-01
9.999365210533142090e-01
9.999324083328247070e-01
9.999281764030456543e-01
9.999238252639770508e-01
9.999193549156188965e-01
9.999147653579711914e-01
9.999100565910339355e-01
9.999051690101623535e-01
9.999001622200012207e-01
9.998949766159057617e-01
9.998896718025207520e-01
9.998841881752014160e-01
9.998785257339477539e-01
9.998727440834045410e-01
9.998667836189270020e-01
9.998605847358703613e-01
9.998542666435241699e-01
9.998477697372436523e-01
9.998410344123840332e-01
9.998341202735900879e-01
9.998270273208618164e-01
9.998196959495544434e-01
9.998121261596679688e-01
9.998043775558471680e-01
9.997963905334472656e-01
9.997881650924682617e-01
9.997797012329101562e-01
9.997709989547729492e-01
9.997619986534118652e-01
9.997527599334716797e-01
9.997432827949523926e-01
9.997334480285644531e-01
9.997233748435974121e-01
9.997130036354064941e-01
9.997023344039916992e-01
9.996913075447082520e-01
9.996799826622009277e-01
9.996683597564697266e-01
9.996563792228698730e-01
9.996439814567565918e-01
9.996312856674194336e-01
9.996181726455688477e-01
9.996047019958496094e-01
9.995908737182617188e-01
9.995765686035156250e-01
9.995618462562561035e-01
9.995467066764831543e-01
9.995311498641967773e-01
9.995151162147521973e-01
9.994986057281494141e-01
9.994815587997436523e-01
9.994640946388244629e-01
9.994460940361022949e-01
9.994274973869323730e-01
9.994084239006042480e-01
9.993887543678283691e-01
9.993685483932495117e-01
9.993476867675781250e-01
9.993262290954589844e-01
9.993041753768920898e-01
9.992814660072326660e-01
9.992580413818359375e-01
9.992339611053466797e-01
9.992091655731201172e-01
9.991836547851562500e-01
9.991573691368103027e-01
9.991303086280822754e-01
9.991024136543273926e-01
9.990737438201904297e-01
9.990442395210266113e-01
9.990138411521911621e-01
9.989826083183288574e-01
9.989503622055053711e-01
9.989172220230102539e-01
9.988830685615539551e-01
9.988479614257812500e-01
9.988117814064025879e-01
9.987745285034179688e-01
9.987198710441589355e-01
9.986477494239807129e-01
9.985734820365905762e-01
9.984970688819885254e-01
9.984183907508850098e-01
9.983373880386352539e-01
9.982540011405944824e-01
9.981681704521179199e-01
9.980798363685607910e-01
9.979888796806335449e-01
9.978951811790466309e-01
9.977988004684448242e-01
9.976995587348937988e-01
9.975973963737487793e-01
9.974921941757202148e-01
9.973838925361633301e-01
9.972724318504333496e-01
9.971576929092407227e-01
9.970395565032958984e-01
9.968673586845397949e-01
9.966821670532226562e-01
9.964914917945861816e-01
9.962952136993408203e-01
9.960931539535522461e-01
9.958852529525756836e-01
9.956713914871215820e-01
9.954512119293212891e-01
9.952244758605957031e-01
9.949911236763000488e-01
9.947509169578552246e-01
9.945036172866821289e-01
9.942246675491333008e-01
9.939261078834533691e-01
9.936188459396362305e-01
9.933024644851684570e-01
9.929767847061157227e-01
9.926415085792541504e-01
9.922963380813598633e-01
9.919409751892089844e-01
9.915751814842224121e-01
9.911539554595947266e-01
9.906947612762451172e-01
9.902220368385314941e-01
9.897332787513732910e-01
9.892301559448242188e-01
9.887121319770812988e-01
9.881789088249206543e-01
9.876354336738586426e-01
9.870844483375549316e-01
9.865171909332275391e-01
9.859331846237182617e-01
9.853320121765136719e-01
9.847131371498107910e-01
9.840924739837646484e-01
9.834601879119873047e-01
9.828009605407714844e-01
9.821202754974365234e-01
9.814195632934570312e-01
9.807508587837219238e-01
9.800809621810913086e-01
9.793912768363952637e-01
9.786812663078308105e-01
9.779843091964721680e-01
9.773248434066772461e-01
9.766336679458618164e-01
9.759184718132019043e-01
9.752372503280639648e-01
9.745993018150329590e-01
9.739425182342529297e-01
9.732663631439208984e-01
9.726977944374084473e-01
9.721180200576782227e-01
9.715252518653869629e-01
9.710121750831604004e-01
9.704968333244323730e-01
9.699662923812866211e-01
9.695147275924682617e-01
9.690399169921875000e-01
9.685716032981872559e-01
9.681507945060729980e-01
9.677175879478454590e-01
9.673480987548828125e-01
9.669946432113647461e-01
9.666302800178527832e-01
9.662536382675170898e-01
9.659005999565124512e-01
9.655830264091491699e-01
9.652227759361267090e-01
9.648129940032958984e-01
9.644139409065246582e-01
9.640347957611083984e-01
9.636236429214477539e-01
9.631860852241516113e-01
9.627509117126464844e-01
9.622865915298461914e-01
9.617757201194763184e-01
9.612897038459777832e-01
